symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,holding_days,sector,closed_at_end
SUNPHARMA,2022-02-07,2022-02-28,853.103759765625,799.8167724609375,-0.06246249262730619,21,Pharma,
BDL,2022-02-21,2022-02-28,226.77206420898438,210.6348114013672,-0.07116067344496946,7,Defence,
INDIGO,2022-02-21,2022-02-28,2113.029296875,1915.0137939453125,-0.09371166941345133,7,Aviation,
CPSEETF,2022-02-14,2022-02-28,32.5,31.469999313354492,-0.031692328819861726,14,Other,
MOTHERSON,2022-02-14,2022-02-28,74.79867553710938,65.00077056884766,-0.13099035374497703,14,Auto,
MARUTI,2022-02-28,2022-03-07,8059.86279296875,6990.3720703125,-0.13269341552430036,7,Auto,
ADANIENT,2021-01-05,2022-03-07,493.3017578125,1612.123291015625,2.2680266499848556,426,Industrials,
BHARTIARTL,2022-02-28,2022-03-07,673.0588989257812,638.900146484375,-0.05075150554568775,7,Telecom,
MAXHEALTH,2022-02-21,2022-03-07,368.9703063964844,357.92059326171875,-0.029947431929364887,14,Healthcare,
LODHA,2022-01-10,2022-03-07,598.9844360351562,518.1526489257812,-0.1349480591589708,56,Real Estate,
FEDERALBNK,2022-02-28,2022-03-07,93.22964477539062,89.85699462890625,-0.03617572666515878,7,Financials,
CHOLAFIN,2022-02-28,2022-03-07,679.0075073242188,653.8849487304688,-0.03699894084050859,7,Financials,
IRCTC,2021-07-19,2022-03-14,463.6311340332031,726.6102905273438,0.5672163433168129,238,Railways,
ADANIGREEN,2022-01-31,2022-03-14,1938.4000244140625,1860.050048828125,-0.040419920862114656,42,Renewables,
HINDZINC,2022-03-07,2022-03-14,224.7652130126953,219.06385803222656,-0.025365824648971524,7,Metals,
CPSEETF,2022-03-07,2022-03-21,33.13999938964844,33.119998931884766,-0.0006035141258909915,14,Other,
PHARMABEES,2022-03-07,2022-03-21,12.670000076293945,13.630000114440918,0.07576953688762544,14,Other,
BEL,2022-03-07,2022-03-21,68.2756576538086,66.52827453613281,-0.025593061681454254,14,Defence,
GOLDBEES,2022-02-21,2022-03-21,43.18000030517578,44.22999954223633,0.02431679549883392,28,Other,
JSWENERGY,2022-02-14,2022-03-28,333.79388427734375,289.9791564941406,-0.1312628236975073,42,Utilities,
ITBEES,2022-03-21,2022-03-28,36.529998779296875,36.95000076293945,0.011497454083699843,7,Other,
CIPLA,2022-03-14,2022-03-28,1011.0795288085938,981.5883178710938,-0.029168042767368618,14,Pharma,
POWERGRID,2022-03-07,2022-03-28,134.96165466308594,131.5727081298828,-0.025110440011003043,21,Utilities,
HINDALCO,2022-02-28,2022-03-28,518.8148193359375,605.1057739257812,0.16632322627231955,28,Metals,
HAL,2022-03-21,2022-03-28,686.5286865234375,662.3116455078125,-0.03527462361151934,7,Defence,
TITAGARH,2022-03-28,2022-04-04,100.51127624511719,100.81056213378906,0.002977634946570662,7,Railways,
PHARMABEES,2022-03-28,2022-04-04,13.680000305175781,13.670000076293945,-0.0007310108668676651,7,Other,
CONCOR,2022-03-28,2022-04-04,652.7353515625,645.921875,-0.010438344646402364,7,Railways,
RVNL,2022-03-28,2022-04-04,32.585479736328125,31.91657829284668,-0.020527592317007293,7,Railways,
ITC,2022-03-14,2022-04-04,195.76129150390625,209.80044555664062,0.07171567956504954,21,FMCG,
ONGC,2022-01-10,2022-04-04,121.0633544921875,130.8292999267578,0.08066805579223013,84,Energy,
FORTIS,2022-04-04,2022-04-11,282.3213806152344,270.19775390625,-0.042942644593776724,7,Healthcare,
SUNPHARMA,2022-03-07,2022-04-11,797.9893188476562,889.3158569335938,0.11444581516180996,35,Pharma,
BHARTIARTL,2022-04-04,2022-04-11,741.3274536132812,744.845947265625,0.0047462071385517834,7,Telecom,
HINDALCO,2022-04-04,2022-04-11,554.380615234375,565.3128051757812,0.019719646829253756,7,Metals,
TITAN,2022-02-28,2022-04-11,2436.4755859375,2477.43798828125,0.01681215382586676,42,Consumer Disc.,
COALINDIA,2022-02-21,2022-04-18,119.88456726074219,137.8340301513672,0.14972288177498227,56,Energy,
PERSISTENT,2021-01-05,2022-04-25,726.894287109375,1955.1964111328125,1.6897947140401945,475,IT,
BEL,2022-04-11,2022-04-25,76.67765045166016,80.53392791748047,0.05029206611190351,14,Defence,
ITC,2022-04-11,2022-04-25,221.8103485107422,216.26095581054688,-0.025018637486729167,14,FMCG,
SUZLON,2022-04-11,2022-04-25,10.97265625,10.100353240966797,-0.07949788903969379,14,Renewables,
COALINDIA,2022-04-25,2022-05-02,149.32017517089844,135.06402587890625,-0.0954736978822579,7,Energy,
TITAGARH,2022-04-11,2022-05-02,106.84622955322266,103.85334014892578,-0.02801118408025849,21,Railways,
JSWENERGY,2022-04-04,2022-05-02,302.3998718261719,310.66400146484375,0.027328482610674998,28,Utilities,
TATAPOWER,2021-10-04,2022-05-02,159.27151489257812,235.72183227539062,0.4799999386856777,210,Utilities,
NTPC,2022-04-25,2022-05-02,141.4781951904297,137.73072814941406,-0.026487947743265572,7,Utilities,
POWERGRID,2022-04-04,2022-05-02,141.2374725341797,142.9319610595703,0.011997442994319707,28,Utilities,
CPSEETF,2022-04-11,2022-05-02,36.2599983215332,35.61000061035156,-0.0179260270620486,21,Other,
TRENT,2022-03-21,2022-05-02,1256.907958984375,1223.39501953125,-0.02666300202299987,42,Retail,
SOLARINDS,2022-03-21,2022-05-02,2570.52490234375,2743.4765625,0.06728262387131756,42,Defence,
ONGC,2022-04-25,2022-05-02,135.54214477539062,124.98698425292969,-0.07787364247446493,7,Energy,
SRF,2021-08-09,2022-05-02,1756.30517578125,2482.35986328125,0.4133989340303754,266,Chemicals,
CHOLAFIN,2022-03-28,2022-05-02,727.117919921875,733.5723266601562,0.008876698760188262,35,Financials,
HAL,2022-04-04,2022-05-02,723.803955078125,757.4228515625,0.046447516967141,28,Defence,
MOM50,2022-05-02,2022-05-09,170.66000366210938,163.86000061035156,-0.0398453234843541,7,Other,
COALINDIA,2022-05-09,2022-05-16,138.42494201660156,124.61199951171875,-0.09978651465301824,7,Energy,
PERSISTENT,2022-05-02,2022-05-16,2097.561767578125,1744.913330078125,-0.16812302881891905,14,IT,
GRAVITA,2021-09-13,2022-05-16,195.72344970703125,253.45840454101562,0.2949823075385447,245,Metals,
M&M,2022-05-09,2022-05-16,862.3278198242188,858.1312866210938,-0.0048665172416453295,7,Auto,
CGPOWER,2021-09-27,2022-05-16,110.14452362060547,164.37710571289062,0.49237656407766694,231,Capital Goods,
ONGC,2022-05-09,2022-05-16,130.05032348632812,119.61205291748047,-0.08026331876017978,7,Energy,
SRF,2022-05-09,2022-05-16,2273.265380859375,2204.654296875,-0.030181730897796744,7,Chemicals,
HAL,2022-05-09,2022-05-16,751.6060180664062,716.9662475585938,-0.046087670501797406,7,Defence,
GOLDBEES,2022-05-02,2022-05-23,44.790000915527344,43.91999816894531,-0.019424039490930856,21,Other,
GRAVITA,2022-05-23,2022-05-30,281.83941650390625,255.8727264404297,-0.09213292585395583,7,Metals,
SOLARINDS,2022-05-09,2022-05-30,2964.82080078125,2562.67529296875,-0.13563906044727292,21,Defence,
BEL,2022-05-23,2022-05-30,75.18954467773438,73.8934326171875,-0.017237929370394034,7,Defence,
EICHERMOT,2022-05-23,2022-05-30,2597.694091796875,2630.599365234375,0.01266710870283383,7,Auto,
POLYCAB,2022-05-23,2022-05-30,2499.449462890625,2345.6630859375,-0.06152810018221788,7,Capital Goods,
CONCOR,2022-05-30,2022-06-06,622.643798828125,608.071533203125,-0.023403855707591403,7,Railways,
TITAGARH,2022-05-23,2022-06-06,106.69657135009766,97.9673080444336,-0.08181390643773556,14,Railways,
BAJAJ-AUTO,2022-05-30,2022-06-06,3467.8486328125,3322.776611328125,-0.041833435321171564,7,Auto,
KOTAKBANK,2022-05-30,2022-06-06,387.8130798339844,370.3672790527344,-0.04498507577082811,7,Financials,
VBL,2022-04-25,2022-06-13,137.3836669921875,149.51820373535156,0.08832590517367755,49,FMCG,
SUNPHARMA,2022-04-18,2022-06-13,901.0022583007812,813.4267578125,-0.09719787012902903,56,Pharma,
ABB,2022-05-09,2022-06-13,2218.845703125,2296.754150390625,0.03511215185260497,35,Capital Goods,
POWERGRID,2022-05-09,2022-06-13,149.61570739746094,140.86093139648438,-0.05851508610469025,35,Utilities,
CPSEETF,2022-05-09,2022-06-13,36.220001220703125,35.63999938964844,-0.01601330236077303,35,Other,
BEL,2022-06-06,2022-06-13,77.52570343017578,78.94979858398438,0.01836932901990651,7,Defence,
ADANIGREEN,2022-03-28,2022-06-13,1921.25,1757.5999755859375,-0.08517893268135979,77,Renewables,
NHPC,2022-06-06,2022-06-13,28.826074600219727,29.13603401184082,0.010752744378824675,7,Utilities,
SRF,2022-05-23,2022-06-13,2309.47314453125,2276.722900390625,-0.014180829172305565,21,Chemicals,
MAXHEALTH,2022-05-23,2022-06-13,373.400146484375,355.7305908203125,-0.04732069826545149,21,Healthcare,
RELIANCE,2022-06-06,2022-06-13,1264.7059326171875,1235.0164794921875,-0.023475380607696272,7,Energy,
CGPOWER,2022-05-30,2022-06-13,167.88394165039062,170.79808044433594,0.017358055602565425,14,Capital Goods,
COALINDIA,2022-05-23,2022-06-20,137.35389709472656,134.9163055419922,-0.017746795717439867,28,Energy,
TITAGARH,2022-06-13,2022-06-20,110.88663482666016,100.41150665283203,-0.09446700398296892,7,Railways,
GRAVITA,2022-06-06,2022-06-20,287.2593994140625,251.930908203125,-0.12298463090502454,14,Metals,
M&M,2022-05-30,2022-06-20,919.2471313476562,962.4673461914062,0.04701697005068417,21,Auto,
BAJAJ-AUTO,2022-06-13,2022-06-20,3511.230224609375,3283.1943359375,-0.06494472708557408,7,Auto,
ITC,2022-05-09,2022-06-20,220.8578338623047,223.4004364013672,0.011512394623265587,42,FMCG,
TATAELXSI,2022-01-24,2022-06-27,6961.11083984375,7573.38671875,0.08795663407652232,154,IT,
BDL,2022-03-07,2022-06-27,222.75540161132812,355.1062927246094,0.5941534533210198,112,Defence,
DMART,2022-06-20,2022-06-27,3460.550048828125,3412.0,-0.014029575686837936,7,Retail,
DIXON,2022-06-20,2022-07-11,3353.78271484375,3650.805419921875,0.08856349093920457,21,Capital Goods,
BAJAJFINSV,2022-06-20,2022-07-11,1173.1307373046875,1198.337646484375,0.021486871307797584,21,Financials,
COFORGE,2022-06-27,2022-07-11,695.4229125976562,687.662841796875,-0.011158779298476973,14,IT,
SBILIFE,2022-06-20,2022-07-11,1075.5819091796875,1139.99169921875,0.05988366807711176,21,Financials,
TATACONSUM,2022-06-20,2022-07-11,694.03466796875,742.55322265625,0.06990796991380921,21,FMCG,
TITAGARH,2022-07-11,2022-07-18,121.76080322265625,121.561279296875,-0.0016386548092689468,7,Railways,
ABB,2022-07-11,2022-07-18,2548.4931640625,2519.307861328125,-0.011451983919725794,7,Capital Goods,
M&M,2022-07-11,2022-07-18,1093.6229248046875,1142.7252197265625,0.04489874325800569,7,Auto,
NBCC,2022-06-20,2022-07-18,18.48246192932129,19.3778076171875,0.04844298834701233,28,Industrials,
DIXON,2022-07-18,2022-07-25,3735.84033203125,3849.169921875,0.030335769136613733,7,Capital Goods,
JUNIORBEES,2022-06-20,2022-07-25,377.239990234375,424.6300048828125,0.12562298768747882,35,Other,
PHARMABEES,2022-06-20,2022-07-25,11.9399995803833,12.670000076293945,0.06113907215792458,35,Other,
FORTIS,2022-06-20,2022-07-25,226.07571411132812,276.3092346191406,0.2221977743397756,35,Healthcare,
NTPC,2022-05-09,2022-07-25,140.1996612548828,131.33798217773438,-0.06320756411128492,77,Utilities,
GOLDBEES,2022-06-13,2022-07-25,43.810001373291016,43.689998626708984,-0.0027391632691249335,42,Other,
BAJAJFINSV,2022-07-18,2022-07-25,1182.079345703125,1273.3292236328125,0.0771943763854619,7,Financials,
PSUBNKBEES,2022-06-20,2022-07-25,26.18000030517578,30.889999389648438,0.17990828989950347,35,Other,
PFC,2022-06-20,2022-07-25,65.4186782836914,73.6208267211914,0.12537930530988373,35,Financials,
COFORGE,2022-07-18,2022-07-25,644.1912231445312,710.5045776367188,0.10294048119514576,7,IT,
TRENT,2022-06-20,2022-07-25,1040.6513671875,1239.9984130859375,0.19155987507824035,35,Retail,
ADANIGREEN,2022-07-18,2022-07-25,2072.64990234375,2120.449951171875,0.023062287931055137,7,Renewables,
ULTRACEMCO,2022-06-20,2022-07-25,5062.03271484375,6314.9033203125,0.24750345879726754,35,Cement,
SHRIRAMFIN,2022-06-20,2022-07-25,214.95730590820312,279.88134765625,0.30203226391278126,35,Financials,
VBL,2022-07-11,2022-08-01,168.15594482421875,174.9233856201172,0.04024502852380718,21,FMCG,
WIPRO,2022-06-27,2022-08-01,195.36936950683594,197.67881774902344,0.011820933076751805,35,IT,
ABB,2022-07-25,2022-08-01,2654.1103515625,2693.23681640625,0.014741838002596985,7,Capital Goods,
ITC,2022-07-11,2022-08-01,248.64219665527344,257.1268005371094,0.03412374888884728,21,FMCG,
BEL,2022-06-27,2022-08-01,74.72550201416016,88.07048034667969,0.1785866668381928,35,Defence,
TITAGARH,2022-07-25,2022-08-08,130.9888916015625,122.06008911132812,-0.06816457778262375,14,Railways,
BAJFINANCE,2022-08-01,2022-08-08,709.8934326171875,719.3074951171875,0.013261233401318906,7,Financials,
MID150BEES,2022-08-01,2022-08-08,114.04000091552734,116.27999877929688,0.019642211906230722,7,Other,
COALINDIA,2022-08-01,2022-08-22,156.0419921875,162.61911010742188,0.042149666430936206,21,Energy,
ITC,2022-08-08,2022-08-22,263.744873046875,264.72064208984375,0.0036996701839027146,14,FMCG,
M&M,2022-07-25,2022-08-29,1151.106689453125,1242.2811279296875,0.0792058975175256,35,Auto,
BDL,2022-08-01,2022-08-29,395.93096923828125,403.0765075683594,0.018047434743044155,28,Defence,
MOM50,2022-06-20,2022-09-05,152.08999633789062,176.2899932861328,0.15911629647539915,77,Other,
WIPRO,2022-08-22,2022-09-05,201.76116943359375,190.21395874023438,-0.05723207654761309,14,IT,
LIQUIDBEES,2022-02-14,2022-09-05,848.541015625,863.2279663085938,0.017308474679654573,203,Other,
GOLDBEES,2022-08-01,2022-09-05,44.060001373291016,43.369998931884766,-0.015660517927821194,35,Other,
NBCC,2022-08-29,2022-09-05,21.616165161132812,22.225597381591797,0.028193355107906992,7,Industrials,
TRENT,2022-09-05,2022-09-12,1386.9036865234375,1375.1893310546875,-0.00844640877559022,7,Retail,
NHPC,2022-09-05,2022-09-12,34.90250015258789,32.97096252441406,-0.05534095321909516,7,Utilities,
BDL,2022-09-05,2022-09-12,407.2467956542969,395.6139831542969,-0.028564528006439716,7,Defence,
JSWENERGY,2022-09-05,2022-09-19,343.5534973144531,324.3960266113281,-0.055762700286500766,14,Utilities,
PIDILITIND,2022-09-05,2022-09-19,1410.458251953125,1377.173583984375,-0.023598477957542663,14,Chemicals,
SOLARINDS,2022-09-05,2022-09-19,3322.78759765625,3566.607421875,0.07337809506413517,14,Defence,
HUDCO,2022-09-05,2022-09-19,34.873619079589844,32.99700164794922,-0.05381194958165192,14,Real Estate,
ADANIGREEN,2022-09-05,2022-09-19,2383.10009765625,2316.60009765625,-0.02790482869997868,14,Renewables,
NTPC,2022-09-19,2022-09-26,155.29058837890625,147.3373565673828,-0.05121515665918974,7,Utilities,
BANKBEES,2022-09-19,2022-09-26,412.3299865722656,401.5899963378906,-0.02604707536227835,7,Other,
ASTRAL,2022-09-12,2022-09-26,1931.2515869140625,1724.1417236328125,-0.10724126503486264,14,Capital Goods,
TATAELXSI,2022-08-08,2022-10-03,9044.708984375,8313.8828125,-0.08080151314293516,56,IT,
MARUTI,2022-09-26,2022-10-03,9071.5478515625,8571.2431640625,-0.0551509726549948,7,Auto,
TRENT,2022-09-19,2022-10-03,1428.3782958984375,1415.7166748046875,-0.00886433316027524,14,Retail,
MAXHEALTH,2022-09-26,2022-10-03,425.0151672363281,406.0514831542969,-0.0446188407941841,7,Healthcare,
BEL,2022-09-05,2022-10-10,104.43090057373047,102.56462097167969,-0.017870951909805144,35,Defence,
PSUBNKBEES,2022-09-12,2022-10-10,34.72999954223633,33.70000076293945,-0.02965732199461324,28,Other,
ADANIGREEN,2022-09-26,2022-10-10,2323.85009765625,2204.14990234375,-0.051509430592457384,14,Renewables,
MID150BEES,2022-10-03,2022-10-10,119.0199966430664,121.69999694824219,0.02251722719513216,7,Other,
SOLARINDS,2022-10-03,2022-10-17,3903.510498046875,3834.445556640625,-0.017693033345448028,14,Defence,
TRENT,2022-10-10,2022-10-17,1446.3739013671875,1375.4384765625,-0.049043628855329646,7,Retail,
BDL,2022-09-19,2022-10-17,449.7105712890625,418.8981018066406,-0.06851622232072552,28,Defence,
HAL,2022-05-23,2022-10-17,834.3949584960938,1114.522705078125,0.3357255982070302,147,Defence,
LIQUIDBEES,2022-10-10,2022-10-24,866.3330078125,866.3244018554688,-9.93377483449187e-06,14,Other,
RVNL,2022-10-17,2022-10-24,35.41965103149414,34.74591064453125,-0.01902165513612264,7,Railways,
HUDCO,2022-10-17,2022-10-24,32.23690414428711,31.745080947875977,-0.015256526936017534,7,Real Estate,
MAXHEALTH,2022-10-17,2022-10-24,425.8115234375,409.137451171875,-0.03915833965933613,7,Healthcare,
TITAN,2022-10-17,2022-10-24,2593.031982421875,2640.42919921875,0.018278685769469893,7,Consumer Disc.,
TRENT,2022-10-24,2022-10-31,1426.6834716796875,1454.549072265625,0.01953173295904964,7,Retail,
CIPLA,2022-10-10,2022-10-31,1100.2235107421875,1124.2620849609375,0.021848809795506074,21,Pharma,
AXISBANK,2022-10-24,2022-11-07,898.02099609375,865.8062744140625,-0.035873016131935054,14,Financials,
ABB,2022-09-05,2022-11-07,3316.062255859375,3169.39990234375,-0.04422786491914543,63,Capital Goods,
ICICIBANK,2022-09-12,2022-11-07,879.476318359375,883.428466796875,0.004493751969208759,56,Financials,
BDL,2022-10-24,2022-11-07,466.825927734375,478.56982421875,0.025156907075344126,14,Defence,
MARUTI,2022-10-31,2022-11-14,9216.3076171875,8823.09375,-0.04266501114331245,14,Auto,
GRAVITA,2022-10-10,2022-11-14,337.3204040527344,348.4067077636719,0.03286579636968634,35,Metals,
MID150BEES,2022-11-07,2022-11-14,124.66000366210938,121.45999908447266,-0.025669857882487546,7,Other,
TITAN,2022-11-07,2022-11-21,2743.494873046875,2541.52392578125,-0.07361812454977168,14,Consumer Disc.,
ICICIBANK,2022-11-21,2022-11-28,898.1148071289062,907.824462890625,0.010811152076156683,7,Financials,
ITC,2022-09-05,2022-11-28,274.1809387207031,288.7320861816406,0.05307133139463116,84,FMCG,
EICHERMOT,2022-09-05,2022-11-28,3304.79736328125,3297.071533203125,-0.0023377621163599427,84,Auto,
TATACOMM,2022-11-14,2022-11-28,1265.607666015625,1248.5574951171875,-0.013471924480447206,14,Telecom,
RITES,2022-10-03,2022-11-28,144.50881958007812,175.00411987304688,0.21102726035396113,56,Railways,
ABB,2022-11-14,2022-12-05,3106.354248046875,2931.39208984375,-0.05632395542560309,21,Capital Goods,
SBIN,2022-11-14,2022-12-05,568.6906127929688,574.6016845703125,0.010394178564532952,21,Financials,
GRAVITA,2022-11-28,2022-12-05,357.91632080078125,348.06182861328125,-0.02753295006344536,7,Metals,
COALINDIA,2022-08-29,2022-12-12,172.2047882080078,182.45213317871094,0.0595067365857751,105,Energy,
M&M,2022-09-05,2022-12-12,1282.5322265625,1233.26611328125,-0.038413158173261075,98,Auto,
HAL,2022-10-24,2022-12-12,1145.783935546875,1307.0897216796875,0.14078202803203244,49,Defence,
JSWSTEEL,2022-12-05,2022-12-12,732.2103881835938,729.5990600585938,-0.0035663631206844792,7,Metals,
TATACOMM,2022-12-05,2022-12-12,1273.02490234375,1222.0672607421875,-0.040028786167297326,7,Telecom,
BRITANNIA,2022-12-12,2022-12-19,4224.8779296875,4257.83154296875,0.007799897140149392,7,FMCG,
NHPC,2022-09-19,2022-12-19,34.72282409667969,36.834041595458984,0.06080201002375207,91,Utilities,
SBIN,2022-12-12,2022-12-19,583.0663452148438,570.6294555664062,-0.021330144932057205,7,Financials,
SUNPHARMA,2022-12-05,2022-12-19,1003.5962524414062,958.86865234375,-0.04456732474722713,14,Pharma,
COALINDIA,2022-12-19,2022-12-26,179.10365295410156,171.4500274658203,-0.04273293906653386,7,Energy,
TATACOMM,2022-12-19,2022-12-26,1255.156005859375,1165.4263916015625,-0.07148881401111318,7,Telecom,
TRENT,2022-11-07,2022-12-26,1501.457275390625,1280.5257568359375,-0.1471447254449575,49,Retail,
HAL,2022-12-19,2022-12-26,1242.75244140625,1172.217041015625,-0.0567574023920725,7,Defence,
LT,2022-12-26,2023-01-02,2004.9376220703125,2027.341796875,0.01117449967423556,7,Industrials,
GRAVITA,2022-12-12,2023-01-02,413.44659423828125,443.0594482421875,0.0716243752314949,21,Metals,
SUZLON,2022-11-28,2023-01-02,8.449999809265137,10.600000381469727,0.25443794328222213,35,Renewables,
COCHINSHIP,2022-10-03,2023-01-02,209.27735900878906,256.2552490234375,0.22447669560220085,91,Defence,
M&M,2022-12-19,2023-01-02,1219.81640625,1217.4774169921875,-0.0019174928668184155,14,Auto,
INDIGO,2022-12-26,2023-01-02,1911.0205078125,2004.3128662109375,0.04881808333141713,7,Aviation,
PFC,2022-11-28,2023-01-02,94.28273010253906,97.49455261230469,0.03406586239359566,35,Financials,
BANKBEES,2022-12-12,2023-01-02,440.9800109863281,435.4800109863281,-0.01247222065167597,21,Other,
HUDCO,2022-10-31,2023-01-02,32.952293395996094,46.58926773071289,0.4138399161125996,63,Real Estate,
RECLTD,2022-11-28,2023-01-02,91.70503234863281,97.97008514404297,0.06831743727642392,35,Financials,
FEDERALBNK,2022-09-05,2023-01-02,117.24905395507812,136.37374877929688,0.1631117197034786,119,Financials,
AXISBANK,2022-12-12,2023-01-02,931.2330322265625,931.2828979492188,5.354806040003268e-05,21,Financials,
IRFC,2022-11-28,2023-01-02,30.448366165161133,31.166486740112305,0.023584863997492267,35,Railways,
NHPC,2022-12-26,2023-01-02,34.76774978637695,35.7110595703125,0.02713174679786623,7,Utilities,
CGPOWER,2022-07-25,2023-01-02,226.51246643066406,267.0140380859375,0.1788050445676952,161,Capital Goods,
SOLARINDS,2022-12-26,2023-01-09,4022.75439453125,4370.52099609375,0.08644987176827712,14,Defence,
MOM50,2023-01-02,2023-01-16,182.39999389648438,181.13999938964844,-0.006907864851963819,14,Other,
WIPRO,2023-01-02,2023-01-16,183.2389678955078,183.77549743652344,0.002928031887418081,14,IT,
LIQUIDBEES,2023-01-02,2023-01-16,877.61572265625,877.61572265625,0.0,14,Other,
GOLDBEES,2023-01-02,2023-01-16,46.790000915527344,48.22999954223633,0.0307757768440462,14,Other,
NBCC,2023-01-02,2023-01-16,25.17819595336914,25.599998474121094,0.01675269036483562,14,Industrials,
M&M,2023-01-16,2023-01-23,1294.422607421875,1281.36279296875,-0.01008929724978802,7,Auto,
BDL,2023-01-16,2023-01-23,451.590576171875,456.7667236328125,0.011462036043390578,7,Defence,
HCLTECH,2023-01-16,2023-01-23,952.3118896484375,987.6760864257812,0.037135099500226865,7,IT,
ADANIENT,2022-03-14,2023-01-30,1731.01123046875,2757.6669921875,0.5930959566569283,322,Industrials,
SUZLON,2023-01-16,2023-01-30,10.050000190734863,9.100000381469727,-0.0945273424114903,14,Renewables,
TATACOMM,2023-01-16,2023-01-30,1326.1500244140625,1209.303955078125,-0.08810923891327005,14,Telecom,
FEDERALBNK,2023-01-16,2023-01-30,135.78529357910156,129.4594268798828,-0.04658727416260011,14,Financials,
COFORGE,2023-01-30,2023-02-06,824.3238525390625,830.6668701171875,0.0076948126134981365,7,IT,
CPSEETF,2023-01-23,2023-02-06,39.099998474121094,37.540000915527344,-0.039897637326667845,14,Other,
HINDZINC,2023-01-16,2023-02-06,276.5493469238281,284.49951171875,0.028747725797781953,21,Metals,
MAXHEALTH,2023-01-30,2023-02-06,452.53985595703125,433.5263977050781,-0.04201499161160838,7,Healthcare,
AXISBANK,2023-01-16,2023-02-06,931.6818237304688,880.2679443359375,-0.055183945940545764,21,Financials,
SOLARINDS,2023-01-16,2023-02-13,4279.72900390625,3774.947998046875,-0.11794695537933475,28,Defence,
SUNPHARMA,2023-01-30,2023-02-13,1006.877197265625,978.6585083007812,-0.02802594898511679,14,Pharma,
SUZLON,2023-02-06,2023-02-20,9.050000190734863,8.899999618530273,-0.016574648513063672,14,Renewables,
M&M,2023-02-06,2023-02-20,1352.752685546875,1307.43359375,-0.03350138741624742,14,Auto,
NBCC,2023-02-13,2023-02-20,22.647397994995117,22.06336784362793,-0.025787958135245925,7,Industrials,
PSUBNKBEES,2022-10-24,2023-02-20,36.290000915527344,42.16999816894531,0.16202802714458198,119,Other,
TRENT,2023-02-13,2023-02-20,1324.7918701171875,1356.545654296875,0.023968885147882535,7,Retail,
NHPC,2023-01-23,2023-02-20,38.27146911621094,37.20771408081055,-0.02779498827626159,28,Utilities,
VBL,2022-08-08,2023-02-27,203.17233276367188,256.5841979980469,0.2628894619057367,203,FMCG,
ITBEES,2023-02-06,2023-02-27,31.829999923706055,31.760000228881836,-0.0021991735781339283,21,Other,
ABB,2023-02-20,2023-02-27,3086.963134765625,3092.721435546875,0.0018653610457473047,7,Capital Goods,
BDL,2023-02-20,2023-02-27,426.1495666503906,472.335693359375,0.10838008606230742,7,Defence,
PFC,2023-01-09,2023-02-27,108.54600524902344,102.37501525878906,-0.05685137814217156,49,Financials,
POLYCAB,2023-02-06,2023-02-27,2902.8173828125,3024.57421875,0.041944366413960044,21,Capital Goods,
BRITANNIA,2023-02-06,2023-02-27,4434.23974609375,4255.771484375,-0.040247770066101585,21,FMCG,
ITC,2023-01-30,2023-02-27,293.568359375,332.0979919433594,0.1312458626344748,28,FMCG,
HUDCO,2023-01-16,2023-02-27,45.15850067138672,39.033042907714844,-0.1356435150105212,42,Real Estate,
ONGC,2023-02-20,2023-02-27,131.13926696777344,133.2457733154297,0.016063124313283828,7,Energy,
SOLARINDS,2023-02-20,2023-02-27,4014.083984375,3790.146484375,-0.055787945860546695,7,Defence,
RECLTD,2023-01-16,2023-02-27,103.2680435180664,97.6529312133789,-0.054374152093867756,42,Financials,
IRFC,2023-01-16,2023-02-27,32.506988525390625,26.666257858276367,-0.17967615371544388,42,Railways,
HAL,2023-02-20,2023-02-27,1268.09814453125,1217.430908203125,-0.039955295689557246,7,Defence,
SIEMENS,2023-02-20,2023-02-27,1861.4571533203125,1891.491455078125,0.01613483378021341,7,Capital Goods,
PERSISTENT,2023-01-23,2023-03-06,2105.762451171875,2384.6123046875,0.1324222745829866,42,IT,
LT,2023-01-16,2023-03-06,2093.047119140625,2091.73486328125,-0.0006269595401721118,49,Industrials,
GRAVITA,2023-01-16,2023-03-06,436.7525634765625,465.0843200683594,0.06486912490284036,49,Metals,
ITC,2023-03-06,2023-03-13,331.9685974121094,334.5988464355469,0.007923186240933244,7,FMCG,
CGPOWER,2023-01-16,2023-03-13,304.7990417480469,293.7351989746094,-0.036298810882033905,56,Capital Goods,
NBCC,2023-02-27,2023-03-13,21.414443969726562,24.431934356689453,0.14090911681987617,14,Industrials,
MAZDOCK,2022-09-05,2023-03-13,190.5857391357422,351.5372314453125,0.8445096314102218,189,Defence,
VBL,2023-03-06,2023-03-20,269.88470458984375,261.481201171875,-0.031137383019685938,14,FMCG,
MOM50,2023-02-27,2023-03-20,175.8000030517578,171.74000549316406,-0.02309441119519451,21,Other,
WIPRO,2023-02-27,2023-03-20,183.94752502441406,176.0901336669922,-0.042715395906408715,21,IT,
LIQUIDBEES,2023-02-27,2023-03-20,881.3217163085938,885.1549682617188,0.004349435492388087,21,Other,
CPSEETF,2023-03-13,2023-03-20,40.540000915527344,40.099998474121094,-0.01085353802342226,7,Other,
RECLTD,2023-03-13,2023-03-20,105.77627563476562,102.27632141113281,-0.03308827241864509,7,Financials,
